trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
66678	14380	1	1	4	3	1	5	0.0	3	2014	9	1	1	18.5	65	0	1	1	2485	0.619166667	0.185277778	0.097222222	0.0	0.13527777800000002	0.0	0	0.1625	0.0	0.46	0.0	0.367521
66679	14380	1	2	4	3	1	5	0.0	3	2014	9	1	1	19.16666667	65	0	1	1	2485	0.655833333	0.236111111	0.114722222	0.0	0.1525	0.0	0	0.146111111	0.0	0.45	0.0	0.275665
66680	14381	1	0	3	1	1	1	1.0	3	2014	9	1	1	7.333333333	47	0	1	2	13742	3.2763888889999997	0.9994444440000001	0.185	0.433333333	0.0	0.0	0	0.847777778	2.8	2.67	0.0	0.70806
66681	14381	1	3	3	1	1	1	1.0	3	2014	9	1	1	18.0	47	0	1	2	13742	3.331388889	0.971944444	0.1825	0.46666666700000003	0.0	0.0	0	0.824722222	2.8	2.38	0.0	0.6204109999999999
66682	14382	0	0	4	3	1	5	0.0	3	2014	9	1	1	10.25	61	1	1	2	2056	0.48722222200000004	0.15	0.12555555599999998	0.033333333	0.0	0.0	0	0.109722222	0.0	0.34	0.0	0.0835443
66683	14383	0	0	1	3	1	1	1.0	3	2014	9	1	1	9.5	54	1	1	1	815	0.2875	0.105277778	0.08666666699999999	0.0	0.038611111000000004	0.0	0	0.07777777799999999	1.5	0.21	0.0	0.107143
66684	14383	0	1	1	3	1	1	1.0	3	2014	9	1	1	9.916666667000001	54	1	1	1	815	0.2825	0.11722222199999999	0.20472222199999998	0.0	0.042777777999999995	0.0	0	0.08555555599999999	1.5	0.24	0.0	0.14610399999999998
66685	14383	0	2	1	3	1	1	1.0	3	2014	9	1	1	11.0	54	1	1	1	815	0.2875	0.105277778	0.08666666699999999	0.0	0.048055556	0.0	0	0.074444444	1.5	0.2	0.0	0.0783582
66686	14383	1	0	4	1	1	1	1.0	3	2014	9	1	1	15.0	58	0	1	1	1619	0.42472222200000004	0.149444444	0.215	0.0	0.066666667	0.0	0	0.10111111099999999	1.5	0.32	0.0	0.206044
66687	14383	1	1	4	1	1	1	1.0	3	2014	9	1	1	22.83333333	58	0	1	1	1619	0.4175	0.161111111	0.2175	0.0	0.060277778	0.0	0	0.09888888900000001	1.5	0.32	0.0	0.0561798
66688	14383	3	0	1	3	1	3	0.0	3	2014	9	1	1	9.5	15	1	0	1	815	0.2875	0.105277778	0.08666666699999999	0.0	0.038611111000000004	0.0	0	0.07777777799999999	0.0	0.21	0.0	0.107143
66689	14383	3	1	1	3	1	3	0.0	3	2014	9	1	1	9.916666667000001	15	1	0	1	815	0.2825	0.11722222199999999	0.20472222199999998	0.0	0.042777777999999995	0.0	0	0.08555555599999999	0.0	0.24	0.0	0.14610399999999998
66690	14384	0	1	3	1	6	1	1.0	3	2014	9	1	1	13.0	47	1	0	0	1059	0.32666666699999997	0.095555556	0.18	0.0	0.033333333	0.0	0	0.092777778	1.5	0.23	0.0	0.110778
66691	14384	1	1	3	2	6	2	0.0	3	2014	9	1	1	12.0	16	1	0	0	9776	2.202777778	0.619444444	0.249722222	0.0	0.605833333	0.0	0	0.423055556	0.0	1.44	0.0	0.348654
66692	14385	0	0	3	3	1	5	0.0	3	2014	9	1	1	15.0	72	0	1	1	3310	0.921111111	0.261944444	0.169166667	0.0	0.3125	0.0	0	0.17222222199999998	0.0	0.57	0.0	0.164516
66693	14385	0	1	3	3	1	5	0.0	3	2014	9	1	1	16.33333333	72	0	1	1	3310	0.906666667	0.267222222	0.151388889	0.0	0.32	0.0	0	0.18444444399999999	0.0	0.59	0.0	0.158133
66694	14385	1	0	3	3	1	5	0.0	3	2014	9	1	1	15.0	69	1	0	1	3310	0.921111111	0.261944444	0.169166667	0.0	0.3125	0.0	0	0.17222222199999998	0.0	0.57	0.0	0.164516
66695	14385	1	1	3	3	1	5	0.0	3	2014	9	1	1	16.33333333	69	1	0	1	3310	0.906666667	0.267222222	0.151388889	0.0	0.32	0.0	0	0.18444444399999999	0.0	0.59	0.0	0.158133
66696	14386	0	0	1	1	1	1	1.0	3	2014	9	1	1	8.5	54	1	1	2	1671	0.408888889	0.165833333	0.17611111100000001	0.0	0.09	0.0	0	0.17444444399999998	1.5	0.41	10.5	0.592357
66697	14386	0	1	1	5	1	1	1.0	3	2014	9	1	1	13.5	54	1	1	2	650	0.1875	0.073055556	0.148333333	0.0	0.031388888999999996	0.0	0	0.093055556	1.5	0.19	10.5	0.167164
66698	14386	0	2	1	5	1	1	1.0	3	2014	9	1	1	16.0	54	1	1	2	650	0.1875	0.073333333	0.138333333	0.0	0.016666667	0.0	0	0.083611111	1.5	0.18	10.5	0.305648
66699	14386	0	3	3	5	1	1	1.0	3	2014	9	1	1	17.0	54	1	1	2	1720	0.417777778	0.163333333	0.11694444400000001	0.066666667	0.0	0.0	0	0.2175	2.4	0.47	10.5	0.643678
66700	14386	0	4	3	3	1	1	1.0	3	2014	9	1	1	18.5	54	1	1	2	3187	0.7355555559999999	0.316388889	0.17694444399999998	0.11666666699999999	0.0	0.083333333	1	0.33888888899999997	2.4	0.8	0.0	0.8442620000000001
66701	14386	1	0	3	2	1	2	0.0	3	2014	9	1	1	7.5	16	1	0	2	5668	1.4	0.502777778	0.076944444	0.0	0.423055556	0.0	0	0.362777778	0.0	1.0	0.0	0.447167
66702	14386	1	1	1	5	1	2	0.0	3	2014	9	1	1	16.41666667	16	1	0	2	1162	0.305	0.075277778	0.19166666699999999	0.0	0.054166667	0.0	0	0.087777778	0.0	0.24	0.0	0.300633
66703	14386	1	2	3	3	1	2	0.0	3	2014	9	1	1	18.66666667	16	1	0	2	5195	1.1752777779999999	0.345	0.35	0.21666666699999998	0.0	0.0	0	0.373333333	1.2	0.95	0.0	0.447917
66704	14387	0	3	3	5	1	5	0.0	3	2014	9	1	1	13.5	67	0	1	2	9078	2.179444444	0.6786111109999999	0.181666667	0.5	0.0	0.0	0	0.6333333329999999	0.0	1.66	10.5	0.664474
66705	14387	0	4	3	3	1	5	0.0	3	2014	9	1	1	14.41666667	67	0	1	2	8944	2.148888889	0.7352777779999999	0.222222222	0.5	0.0	0.0	0	0.619444444	0.0	1.73	10.5	0.649776
66706	14387	0	5	4	3	1	5	0.0	3	2014	9	1	1	18.75	67	0	1	2	4991	1.135277778	0.3325	0.1625	0.0	0.4	0.0	0	0.283888889	0.0	0.8	0.0	0.639922
66707	14387	0	6	4	3	1	5	0.0	3	2014	9	1	1	22.83333333	67	0	1	2	4991	1.138888889	0.35166666700000004	0.126388889	0.0	0.483333333	0.0	0	0.231388889	0.0	0.77	0.0	0.506603
66708	14387	1	2	4	3	1	5	0.0	3	2014	9	1	1	18.75	66	1	1	2	4991	1.135277778	0.3325	0.1625	0.0	0.4	0.0	0	0.283888889	0.0	0.8	0.0	0.639922
66709	14387	1	3	4	3	1	5	0.0	3	2014	9	1	1	22.83333333	66	1	1	2	4991	1.138888889	0.35166666700000004	0.126388889	0.0	0.483333333	0.0	0	0.231388889	0.0	0.77	0.0	0.506603
66710	14388	0	0	3	1	1	1	1.0	3	2014	9	1	1	7.0	56	0	1	1	12417	3.045555556	0.921666667	0.168888889	0.38333333299999994	0.08833333300000001	0.133333333	1	0.671111111	4.4	2.2	0.0	0.596854
66711	14388	0	1	3	5	1	1	1.0	3	2014	9	1	1	17.5	56	0	1	1	12102	2.936388889	0.8713888890000001	0.331944444	0.36666666700000006	0.0	0.0	0	0.5925	2.9	1.99	0.0	0.602438
66712	14388	1	0	3	2	1	1	1.0	3	2014	9	1	1	7.0	43	1	1	1	12384	2.771388889	0.881944444	0.142777778	0.15	0.2	0.41666666700000005	2	0.5375	6.6	1.82	0.0	0.381395
66713	14388	1	1	3	2	1	1	1.0	3	2014	9	1	1	8.666666667000001	43	1	1	1	12384	2.7008333330000003	0.854722222	0.226111111	0.18333333300000001	0.11666666699999999	0.26666666699999997	2	0.705833333	5.1	2.05	0.0	0.541126
66714	14388	1	5	3	2	1	1	1.0	3	2014	9	1	1	14.5	43	1	1	1	12384	2.771388889	0.881944444	0.142777778	0.15	0.316666667	0.333333333	2	0.6730555559999999	5.6	1.98	0.0	0.45811
66715	14388	1	6	3	2	1	1	1.0	3	2014	9	1	1	15.91666667	43	1	1	1	12384	2.7008333330000003	0.854722222	0.226111111	0.45	0.133333333	0.1	1	0.6627777779999999	5.1	2.0	0.0	0.45683199999999996
66716	14388	2	0	3	2	1	3	0.0	3	2014	9	1	1	7.0	11	0	0	1	12384	2.771388889	0.881944444	0.142777778	0.15	0.2	0.41666666700000005	2	0.5375	1.8	1.82	0.0	0.381395
66717	14388	2	1	3	2	1	3	0.0	3	2014	9	1	1	15.91666667	11	0	0	1	12384	2.7008333330000003	0.854722222	0.226111111	0.45	0.133333333	0.1	1	0.6627777779999999	1.8	2.0	0.0	0.45683199999999996
66718	14389	0	0	4	3	1	1	1.0	3	2014	9	1	1	14.0	46	0	1	2	3649	0.883055556	0.26916666699999997	0.19055555600000001	0.066666667	0.128333333	0.11666666699999999	1	0.21111111100000002	3.0	0.69	0.0	0.296053
66719	14389	0	2	4	3	1	1	1.0	3	2014	9	1	1	16.0	46	0	1	2	3649	0.886111111	0.24444444399999998	0.133611111	0.066666667	0.125	0.131388889	1	0.213055556	3.2	0.7	0.0	0.298566
66720	14389	1	0	4	3	1	1	1.0	3	2014	9	1	1	14.0	45	1	1	2	3649	0.883055556	0.26916666699999997	0.19055555600000001	0.066666667	0.128333333	0.11666666699999999	1	0.21111111100000002	3.0	0.69	0.0	0.296053
66721	14389	1	2	4	3	1	1	1.0	3	2014	9	1	1	16.0	45	1	1	2	3649	0.886111111	0.24444444399999998	0.133611111	0.066666667	0.125	0.131388889	1	0.213055556	3.2	0.7	0.0	0.298566
66722	14389	2	0	4	3	1	5	0.0	3	2014	9	1	1	14.0	7	0	0	2	3649	0.883055556	0.26916666699999997	0.19055555600000001	0.066666667	0.128333333	0.11666666699999999	1	0.21111111100000002	0.0	0.69	0.0	0.296053
66723	14389	2	2	4	3	1	5	0.0	3	2014	9	1	1	16.0	7	0	0	2	3649	0.886111111	0.24444444399999998	0.133611111	0.066666667	0.125	0.131388889	1	0.213055556	0.0	0.7	0.0	0.298566
66724	14390	0	0	4	3	2	1	1.0	3	2014	9	1	1	9.0	44	1	1	2	4284	1.167222222	0.34916666700000004	0.16527777800000001	0.11666666699999999	0.0	0.066666667	1	0.21861111100000002	1.7	0.68	0.0	0.27827199999999996
66725	14390	0	3	4	3	2	1	1.0	3	2014	9	1	1	15.5	44	1	1	2	3026	0.903055556	0.24	0.231666667	0.083333333	0.0	0.0	0	0.225	1.5	0.73	0.0	0.150617
66726	14390	1	3	4	3	2	2	0.0	3	2014	9	1	1	15.5	17	1	0	2	3026	0.903055556	0.24	0.231666667	0.083333333	0.0	0.0	0	0.225	0.75	0.73	0.0	0.150617
66727	14391	0	1	3	1	2	1	1.0	3	2014	9	1	1	16.0	61	0	1	1	10741	2.661944444	0.854166667	0.11722222199999999	0.41666666700000005	0.0	0.083333333	1	0.4175	2.4	1.52	0.0	0.42781099999999994
66728	14392	0	3	4	3	1	1	1.0	3	2014	9	1	1	10.58333333	77	0	0	2	5873	1.4333333330000002	0.530555556	0.213888889	0.0	0.36666666700000006	0.0	0	0.253888889	1.5	0.96	0.0	0.224289
66729	14392	0	5	4	3	1	1	1.0	3	2014	9	1	1	13.33333333	77	0	0	2	6026	1.371388889	0.370555556	0.16805555600000002	0.0	0.35	0.0	0	0.22638888899999998	1.5	0.87	0.0	0.263804
66730	14393	0	0	4	3	1	1	0.0	3	2014	9	1	1	8.75	79	0	1	1	2603	0.673333333	0.201388889	0.14	0.0	0.1	0.0	0	0.206666667	0.0	0.52	0.0	0.11828
66731	14393	0	2	4	3	1	1	0.0	3	2014	9	1	1	17.0	79	0	1	1	2001	0.538333333	0.17861111100000002	0.150555556	0.0	0.15	0.0	0	0.155277778	0.0	0.45	0.0	0.389982
66732	14393	1	0	4	3	1	1	0.0	3	2014	9	1	1	8.75	80	1	0	1	2603	0.673333333	0.201388889	0.14	0.0	0.1	0.0	0	0.206666667	0.0	0.52	0.0	0.11828
66733	14393	1	2	4	3	1	1	0.0	3	2014	9	1	1	17.0	80	1	0	1	2001	0.538333333	0.17861111100000002	0.150555556	0.0	0.15	0.0	0	0.155277778	0.0	0.45	0.0	0.389982
66734	14394	0	1	4	1	6	1	1.0	3	2014	9	1	1	14.5	46	1	1	2	2713	0.714166667	0.19777777800000002	0.35611111100000004	0.0	0.18333333300000001	0.0	0	0.133888889	1.5	0.51	0.0	0.0767635
66735	14394	1	1	2	1	2	1	1.0	3	2014	9	1	1	19.58333333	46	0	1	2	3379	1.1805555559999998	0.3125	0.165555556	0.0	0.26666666699999997	0.316666667	1	0.189444444	3.0	0.64	0.0	0.14369500000000002
66736	14395	0	0	3	3	6	5	0.0	3	2014	9	1	1	10.0	70	1	0	0	3211	0.8977777779999999	0.22777777800000001	0.269444444	0.05	0.0	0.0	0	0.263611111	0.0	0.7	0.0	0.265543
66737	14395	0	1	3	3	6	5	0.0	3	2014	9	1	1	14.0	70	1	0	0	3211	0.925277778	0.240555556	0.261666667	0.05	0.0	0.0	0	0.222777778	0.0	0.6	0.0	0.315461
66738	14396	0	0	3	1	6	1	1.0	3	2014	9	1	1	9.416666667000001	35	0	0	0	6814	1.5583333330000002	0.515	0.08833333300000001	0.21666666699999998	0.0	0.083333333	1	0.619444444	2.4	1.23	10.5	0.7287
66739	14396	0	1	3	1	6	1	1.0	3	2014	9	1	1	21.41666667	35	0	0	0	6814	1.5352777780000002	0.588888889	0.08833333300000001	0.21666666699999998	0.0	0.11666666699999999	1	0.47861111100000003	2.4	1.12	0.0	0.537435
66740	14397	0	0	3	1	6	4	1.0	3	2014	9	1	1	9.0	33	0	1	0	9928	2.286666667	0.793055556	0.265833333	0.38333333299999994	0.134444444	0.091666667	1	0.660277778	3.45	1.53	10.5	0.675221
66741	14397	0	1	1	5	6	4	1.0	3	2014	9	1	1	13.0	33	0	1	0	1044	0.238888889	0.083055556	0.128888889	0.0	0.057222222	0.0	0	0.13888888900000002	1.5	0.25	0.0	0.63
66742	14397	0	2	1	5	6	4	1.0	3	2014	9	1	1	13.33333333	33	0	1	0	1044	0.24583333300000001	0.074166667	0.0525	0.0	0.1	0.0	0	0.079444444	1.5	0.17	0.0	0.632867
66743	14397	0	3	3	5	6	4	1.0	3	2014	9	1	1	18.0	33	0	1	0	8608	1.993333333	0.7594444440000001	0.276666667	0.433333333	0.0	0.0	0	0.754722222	1.95	1.6	10.5	0.790946
66744	14397	0	4	2	3	6	4	1.0	3	2014	9	1	1	18.83333333	33	0	1	0	1450	0.369444444	0.11666666699999999	0.15555555599999998	0.0	0.106944444	0.0	0	0.111944444	1.5	0.27	0.0	0.478908
66745	14398	0	0	4	3	1	5	0.0	3	2014	9	1	1	9.5	68	1	1	2	3644	0.886111111	0.256111111	0.194444444	0.0	0.15	0.0	0	0.19777777800000002	0.0	0.6	0.0	0.341292
66746	14398	0	2	4	3	1	5	0.0	3	2014	9	1	1	12.5	68	1	1	2	3637	0.8452777779999999	0.23055555600000002	0.11388888900000001	0.0	0.21666666699999998	0.0	0	0.160833333	0.0	0.55	0.0	0.326425
66747	14398	0	3	3	3	1	5	0.0	3	2014	9	1	1	15.0	68	1	1	2	1132	0.329444444	0.118888889	0.0525	0.0	0.059722222	0.0	0	0.078333333	0.0	0.23	0.0	0.16312100000000002
66748	14398	0	6	3	3	1	5	0.0	3	2014	9	1	1	16.16666667	68	1	1	2	1145	0.30111111100000004	0.09	0.011666667	0.0	0.066944444	0.0	0	0.07194444400000001	0.0	0.22	0.0	0.119691
66749	14398	1	0	4	1	1	1	1.0	3	2014	9	1	1	7.75	37	1	1	2	15308	3.8594444439999998	1.265555556	0.197222222	0.533333333	0.308333333	0.1875	2	0.720555556	4.8	2.41	0.0	0.59175
66750	14398	1	1	4	4	1	1	1.0	3	2014	9	1	1	14.0	37	1	1	2	17760	4.2761111110000005	1.3094444440000002	0.20555555600000003	0.8	0.066666667	0.26666666699999997	2	0.6152777779999999	4.3	2.77	0.0	0.439729
66751	14398	1	2	4	4	1	1	1.0	3	2014	9	1	1	16.25	37	1	1	2	7117	1.751388889	0.581388889	0.095555556	0.0	0.513333333	0.253333333	1	0.307222222	3.0	1.17	0.0	0.309222
66752	14398	2	0	4	3	1	5	0.0	3	2014	9	1	1	9.5	5	0	0	2	3644	0.886111111	0.256111111	0.194444444	0.0	0.15	0.0	0	0.19777777800000002	0.0	0.6	0.0	0.341292
66753	14398	2	2	4	3	1	5	0.0	3	2014	9	1	1	12.5	5	0	0	2	3637	0.8452777779999999	0.23055555600000002	0.11388888900000001	0.0	0.21666666699999998	0.0	0	0.160833333	0.0	0.55	0.0	0.326425
66754	14398	2	3	3	3	1	5	0.0	3	2014	9	1	1	15.0	5	0	0	2	1132	0.329444444	0.118888889	0.0525	0.0	0.059722222	0.0	0	0.078333333	0.0	0.23	0.0	0.16312100000000002
66755	14398	2	6	3	3	1	5	0.0	3	2014	9	1	1	16.16666667	5	0	0	2	1145	0.30111111100000004	0.09	0.011666667	0.0	0.066944444	0.0	0	0.07194444400000001	0.0	0.22	0.0	0.119691
66756	14399	1	0	3	3	6	1	1.0	3	2014	9	1	1	18.0	33	1	1	0	18256	4.794166667	1.3958333330000001	0.113611111	0.6166666670000001	0.0	0.11666666699999999	1	0.775277778	4.5	3.03	0.0	0.421354
66757	14400	0	0	1	3	1	1	1.0	3	2014	9	1	1	13.0	48	1	0	1	1205	0.289166667	0.08972222199999999	0.096388889	0.0	0.111111111	0.0	0	0.066666667	1.5	0.22	0.0	0.504167
66758	14400	0	1	1	3	1	1	1.0	3	2014	9	1	1	13.51666667	48	1	0	1	1205	0.29361111100000004	0.10722222199999999	0.130277778	0.0	0.07777777799999999	0.0	0	0.07194444400000001	1.5	0.24	0.0	0.528958
66759	14400	1	0	2	1	1	1	1.0	3	2014	9	1	1	18.0	48	0	1	1	4845	1.1875	0.40916666700000004	0.105	0.133333333	0.141666667	0.091666667	1	0.3625	3.9	0.95	10.5	0.736398
66760	14400	1	1	2	1	1	1	1.0	3	2014	9	1	1	2.0	48	0	1	1	4845	1.191111111	0.446111111	0.122777778	0.0	0.355833333	0.0	0	0.28277777800000004	1.5	0.84	0.0	0.316306
66761	14401	0	0	3	3	6	5	0.0	3	2014	9	2	2	9.0	68	0	1	0	3108	0.8605555559999999	0.2425	0.116111111	0.0	0.36666666700000006	0.0	0	0.23305555600000002	0.0	0.62	0.0	0.292014
66762	14402	0	0	3	3	6	1	1.0	3	2014	9	2	2	16.5	19	0	0	0	1562	0.39333333299999995	0.165833333	0.093888889	0.0	0.08611111099999999	0.0	0	0.11805555599999999	1.5	0.38	0.0	0.687059
66763	14402	0	2	3	4	6	1	1.0	3	2014	9	2	2	0.25	19	0	0	0	1733	0.40555555600000004	0.10416666699999999	0.027777778	0.0	0.065833333	0.0	0	0.054722222	1.5	0.21	0.0	0.395939
66764	14402	1	0	3	4	6	1	1.0	3	2014	9	2	2	13.0	20	1	1	0	2835	0.8080555559999999	0.318055556	0.058333333	0.0	0.323055556	0.093888889	1	0.16527777800000001	3.0	0.56	0.0	0.416807
66765	14402	1	3	3	4	6	1	1.0	3	2014	9	2	2	20.0	20	1	1	0	2835	0.794444444	0.28055555600000004	0.058611110999999994	0.0	0.2875	0.226944444	1	0.14722222199999999	3.0	0.54	0.0	0.38490599999999997
66766	14403	1	0	4	3	2	1	1.0	3	2014	9	2	2	15.0	47	1	1	2	2910	0.7416666670000001	0.255	0.12694444400000002	0.0	0.229166667	0.0	0	0.252777778	1.5	0.71	0.0	0.183516
66767	14403	1	1	4	3	2	1	1.0	3	2014	9	2	2	15.75	47	1	1	2	2910	0.737777778	0.271944444	0.14222222199999998	0.0	0.265277778	0.0	0	0.28861111100000003	1.5	0.77	0.0	0.331088
66768	14403	1	2	4	1	2	1	1.0	3	2014	9	2	2	17.0	47	1	1	2	15626	3.6094444439999998	1.079722222	0.173333333	0.433333333	0.075	0.1	1	0.8661111109999999	4.8	2.32	10.5	0.476267
66769	14403	1	3	4	1	2	1	1.0	3	2014	9	2	2	0.5	47	1	1	2	15626	3.690277778	1.159166667	0.174166667	0.066666667	0.85	0.166666667	1	0.591388889	3.9	2.08	0.0	0.242367
66770	14403	3	0	4	3	2	5	0.0	3	2014	9	2	2	15.0	9	1	0	2	2910	0.7416666670000001	0.255	0.12694444400000002	0.0	0.229166667	0.0	0	0.252777778	0.0	0.71	0.0	0.183516
66771	14403	3	1	4	3	2	5	0.0	3	2014	9	2	2	15.75	9	1	0	2	2910	0.737777778	0.271944444	0.14222222199999998	0.0	0.265277778	0.0	0	0.28861111100000003	0.0	0.77	0.0	0.331088
66772	14404	0	0	4	3	5	1	1.0	3	2014	9	2	2	7.083333333	35	1	1	2	3024	0.7644444440000001	0.24111111100000002	0.175277778	0.05	0.11638888900000001	0.15	1	0.186944444	3.6	0.85	0.0	0.157504
66773	14404	0	1	4	3	5	1	1.0	3	2014	9	2	2	7.3	35	1	1	2	3024	0.765833333	0.242222222	0.286388889	0.0	0.163611111	0.138611111	1	0.17694444399999998	3.0	0.82	0.0	0.182104
66774	14404	0	3	3	1	5	1	1.0	3	2014	9	2	2	16.83333333	35	1	1	2	18832	4.593888889	1.3833333330000002	0.205833333	0.7666666670000001	0.0	0.133333333	1	1.1938888890000001	5.09	4.67	10.5	0.594695
66775	14404	0	5	4	3	5	1	1.0	3	2014	9	2	2	18.33333333	35	1	1	2	3024	0.765833333	0.242222222	0.148055556	0.05	0.130277778	0.11666666699999999	1	0.174166667	3.6	0.82	0.0	0.175439
66776	14404	1	0	4	4	5	1	1.0	3	2014	9	2	2	6.25	42	0	1	2	18765	4.560555556000001	1.460277778	0.299722222	0.716666667	0.02	0.313333333	2	0.939722222	8.3	4.14	0.0	0.39018600000000003
66777	14404	1	1	4	4	5	1	1.0	3	2014	9	2	2	16.5	42	0	1	2	18765	4.639166667	1.488611111	0.285833333	0.7666666670000001	0.0	0.18333333300000001	1	1.2625	7.69	4.48	0.0	0.41078100000000006
66778	14405	0	0	4	1	6	1	1.0	3	2014	9	2	2	9.0	39	1	0	0	3856	1.001111111	0.296388889	0.252222222	0.066666667	0.0	0.0	0	0.262777778	2.5	0.71	0.0	0.309725
66779	14405	0	1	4	1	6	1	1.0	3	2014	9	2	2	14.0	39	1	0	0	3856	1.002777778	0.281388889	0.252222222	0.066666667	0.0	0.0	0	0.22111111100000003	2.1	0.67	0.0	0.179648
66780	14405	0	2	3	3	6	1	1.0	3	2014	9	2	2	16.0	39	1	0	0	1399	0.41416666700000004	0.124722222	0.165555556	0.0	0.066666667	0.0	0	0.11777777800000001	1.5	0.31	0.0	0.134434
66781	14405	0	3	3	3	6	1	1.0	3	2014	9	2	2	16.83333333	39	1	0	0	1399	0.421388889	0.1225	0.163888889	0.0	0.1	0.0	0	0.138333333	1.5	0.33	0.0	0.12851400000000002
66782	14406	0	0	1	3	3	5	0.0	3	2014	9	2	2	13.5	73	1	1	1	866	0.268333333	0.091388889	0.159722222	0.0	0.059166667	0.0	0	0.096666667	0.0	0.24	0.0	0.08333330000000001
66783	14406	0	3	1	3	3	5	0.0	3	2014	9	2	2	16.33333333	73	1	1	1	843	0.217222222	0.08861111099999999	0.116111111	0.0	0.057222222	0.0	0	0.066388889	0.0	0.16	0.0	0.167364
66784	14406	1	0	1	3	3	5	0.0	3	2014	9	2	2	13.5	79	0	1	1	866	0.268333333	0.091388889	0.159722222	0.0	0.059166667	0.0	0	0.096666667	0.0	0.24	0.0	0.08333330000000001
66785	14406	1	3	1	3	3	5	0.0	3	2014	9	2	2	16.33333333	79	0	1	1	843	0.217222222	0.08861111099999999	0.116111111	0.0	0.057222222	0.0	0	0.066388889	0.0	0.16	0.0	0.167364
66786	14406	2	0	3	1	3	1	1.0	3	2014	9	2	2	7.166666667	46	0	1	1	1668	0.48972222200000004	0.155277778	0.173333333	0.0	0.221944444	0.0	0	0.124444444	1.5	0.36	0.0	0.330357
66787	14406	2	1	3	1	3	1	1.0	3	2014	9	2	2	20.75	46	0	1	1	1668	0.48666666700000005	0.139444444	0.15666666699999998	0.0	0.148055556	0.0	0	0.0975	1.5	0.31	0.0	0.145299
66788	14407	0	1	4	3	1	1	1.0	3	2014	9	2	2	12.33333333	48	1	1	2	4150	1.06	0.339722222	0.213888889	0.0	0.49222222200000004	0.0	0	0.252777778	1.5	1.1	0.0	0.213187
66789	14407	0	2	1	3	1	1	1.0	3	2014	9	2	2	15.5	48	1	1	2	1834	0.477777778	0.130555556	0.23305555600000002	0.0	0.08694444400000001	0.0	0	0.11694444400000001	1.5	0.34	0.0	0.0
66790	14407	0	3	1	3	1	1	1.0	3	2014	9	2	2	16.33333333	48	1	1	2	1834	0.474722222	0.127777778	0.232222222	0.0	0.0875	0.0	0	0.126388889	1.5	0.35	0.0	0.0
66791	14407	3	0	1	3	1	1	1.0	3	2014	9	2	2	10.5	20	1	1	2	859	0.213055556	0.071388889	0.14222222199999998	0.0	0.046388889	0.0	0	0.067222222	1.5	0.19	0.0	0.0661157
66792	14407	3	2	4	1	1	1	1.0	3	2014	9	2	2	13.0	20	1	1	2	3783	0.8461111109999999	0.275833333	0.179166667	0.0	0.29	0.0	0	0.229722222	1.5	0.69	0.0	0.206771
66793	14407	3	3	4	1	1	1	1.0	3	2014	9	2	2	22.0	20	1	1	2	3783	0.8652777779999999	0.28027777800000003	0.24916666699999998	0.0	0.19388888899999998	0.0	0	0.17944444399999998	1.5	0.63	0.0	0.10990699999999999
66794	14408	0	0	3	3	1	5	0.0	3	2014	9	2	2	13.33333333	67	1	0	1	1077	0.264444444	0.121944444	0.081666667	0.0	0.082222222	0.0	0	0.08638888900000001	0.0	0.21	0.0	0.498392
66795	14408	0	1	3	3	1	5	0.0	3	2014	9	2	2	14.25	67	1	0	1	1077	0.26388888899999996	0.12166666699999999	0.08555555599999999	0.0	0.0625	0.0	0	0.081111111	0.0	0.21	0.0	0.33561599999999997
66796	14409	0	1	1	3	2	1	1.0	3	2014	9	2	2	15.5	53	1	1	1	666	0.179722222	0.06277777799999999	0.126111111	0.0	0.041666667000000004	0.0	0	0.0375	1.5	0.1	0.0	0.10370399999999999
66797	14409	1	0	3	1	2	1	1.0	3	2014	9	2	2	8.0	53	0	1	1	11247	2.625277778	0.819722222	0.14111111099999998	0.41666666700000005	0.0	0.133333333	1	0.9572222220000001	5.9	1.8	10.5	0.822693
66798	14409	3	0	3	2	2	3	0.0	3	2014	9	2	2	7.666666667	14	0	0	1	1788	0.438055556	0.133888889	0.258888889	0.0	0.090277778	0.0	0	0.109722222	0.0	0.26	0.0	0.187342
66799	14409	3	1	3	2	2	3	0.0	3	2014	9	2	2	17.0	14	0	0	1	1788	0.45	0.149166667	0.222222222	0.0	0.10194444400000001	0.0	0	0.109166667	0.0	0.26	0.0	0.201018
66800	14410	0	0	4	1	1	1	0.0	3	2014	9	2	2	8.0	67	0	1	2	2706	0.6283333329999999	0.1725	0.10722222199999999	0.0	0.21666666699999998	0.0	0	0.130277778	0.0	0.41	0.0	0.157783
66801	14410	0	1	4	4	1	1	0.0	3	2014	9	2	2	8.833333332999999	67	0	1	2	10353	2.4619444440000002	0.710833333	0.280833333	0.166666667	0.166666667	0.1	1	0.450555556	2.9	1.59	0.0	0.61344
